transaction_id,user_id,account_id,method,merchant,location,device,ip_address,amount,fraud_probability,status,created_at
704,697,182,paypal,Merchant_70,Online,mobile,144.38.187.222,2459.81,0.03,completed,2025-06-01 11:55:05
705,60,879,debit_card,Merchant_21,Online,mobile,190.101.10.208,4811.63,0.69,completed,2025-03-21 11:29:23
706,387,844,bank_transfer,Merchant_48,Tokyo,desktop,146.131.31.51,3268.9,0.45,completed,2025-07-03 21:48:24
707,193,197,credit_card,Merchant_81,Online,mobile,59.128.242.108,1311.93,0.86,completed,2026-04-07 01:14:22
708,891,968,credit_card,Merchant_2,Los Angeles,mobile,15.129.54.143,2032.1,0.66,completed,2026-04-14 06:26:08
709,522,692,bank_transfer,Merchant_85,New York,tablet,24.26.197.200,1907.72,0.56,completed,2025-09-24 23:03:42
710,475,85,bank_transfer,Merchant_16,New York,mobile,8.5.17.253,3479.29,0.03,completed,2026-04-26 06:25:37
711,971,764,paypal,Merchant_2,London,desktop,213.123.245.14,3787.92,0.32,completed,2025-12-24 23:42:02
712,684,314,bank_transfer,Merchant_79,London,tablet,51.200.53.8,3594.32,0.05,completed,2025-07-25 02:58:26
713,814,233,bank_transfer,Merchant_69,New York,tablet,147.85.60.59,3747.25,0.91,completed,2025-05-23 21:53:16
714,441,328,paypal,Merchant_10,New York,desktop,177.189.174.109,326.18,0.93,completed,2025-10-10 00:15:53
715,706,498,debit_card,Merchant_75,New York,mobile,64.78.171.205,1907.52,0.08,completed,2026-01-24 22:40:53
716,334,709,bank_transfer,Merchant_70,London,desktop,105.139.179.37,1552.82,0.5,completed,2026-03-18 23:42:41
717,181,937,debit_card,Merchant_98,New York,tablet,125.14.132.57,3034.43,0.66,completed,2025-10-19 18:18:05
718,318,944,debit_card,Merchant_47,Online,desktop,17.66.71.211,2630.86,0.18,completed,2026-01-07 18:36:35
719,393,256,bank_transfer,Merchant_20,Los Angeles,mobile,29.48.98.164,1354.05,0.42,completed,2025-07-06 02:53:06
720,651,928,paypal,Merchant_12,Los Angeles,mobile,152.144.21.192,2261.88,0.76,completed,2026-04-02 18:03:11
721,577,491,debit_card,Merchant_10,Online,mobile,5.117.157.114,824.5,0.09,completed,2025-01-02 02:05:39
722,964,7,credit_card,Merchant_40,Online,mobile,207.67.48.119,1327.44,0.9,completed,2025-02-21 02:46:25
723,706,55,bank_transfer,Merchant_50,Online,desktop,207.144.154.165,1501.48,0.63,completed,2025-05-14 05:17:34
724,512,181,bank_transfer,Merchant_75,New York,mobile,174.222.4.97,4592.17,0.91,completed,2025-04-03 15:52:39
725,839,750,bank_transfer,Merchant_28,New York,desktop,231.194.78.187,399.18,0.35,pending,2025-04-26 00:13:47
726,94,603,debit_card,Merchant_94,New York,desktop,9.189.165.225,4911.09,0.39,completed,2025-08-27 15:37:43
727,730,495,credit_card,Merchant_21,Online,desktop,176.38.245.115,1953.33,0.4,completed,2025-07-20 03:25:59
728,912,373,debit_card,Merchant_66,New York,tablet,229.39.63.132,560.55,0.4,completed,2025-02-05 10:32:53
729,912,74,debit_card,Merchant_94,London,mobile,154.25.16.114,2183.04,0.68,pending,2025-02-09 19:23:50
730,955,853,credit_card,Merchant_86,Online,tablet,161.3.77.227,90.26,0.56,completed,2025-03-31 20:07:52
731,264,404,bank_transfer,Merchant_79,Tokyo,desktop,169.144.188.121,2775.17,0.14,completed,2026-01-10 09:45:52
732,234,913,bank_transfer,Merchant_48,New York,desktop,158.223.246.184,4936.33,0.19,completed,2025-07-30 16:10:58
733,585,104,credit_card,Merchant_68,Online,mobile,155.11.116.70,2885.05,0.11,completed,2026-02-01 14:43:22
734,626,167,debit_card,Merchant_81,New York,desktop,5.198.29.25,524.85,0.38,completed,2025-08-12 04:45:57
735,201,989,paypal,Merchant_56,London,tablet,155.186.82.138,2643.9,0.77,completed,2026-04-26 23:43:05
736,913,861,credit_card,Merchant_90,London,mobile,173.98.1.165,2054.07,0.63,completed,2025-11-09 15:28:13
737,719,395,bank_transfer,Merchant_59,London,mobile,20.247.236.221,1304.66,0.81,failed,2026-02-14 15:23:36
738,884,373,bank_transfer,Merchant_30,Online,tablet,58.68.186.204,1465.01,0.29,failed,2025-05-09 04:32:03
739,471,71,debit_card,Merchant_13,Los Angeles,mobile,192.242.45.21,4059.08,0.43,completed,2026-02-25 19:15:47
740,410,429,debit_card,Merchant_92,Online,tablet,95.84.149.43,1471.97,0.17,completed,2026-02-11 12:40:58
741,263,900,paypal,Merchant_19,Tokyo,mobile,216.72.215.61,1118.16,0.21,failed,2025-05-15 17:32:26
742,73,956,bank_transfer,Merchant_99,Tokyo,desktop,216.104.180.54,4133.68,0.96,completed,2025-06-07 06:59:52
743,928,325,debit_card,Merchant_58,London,desktop,176.109.88.10,4140.37,0.22,completed,2025-08-21 23:58:43
744,406,357,debit_card,Merchant_67,London,desktop,84.34.189.41,1236.41,0.82,completed,2026-02-09 12:06:43
745,958,330,debit_card,Merchant_6,London,mobile,55.14.112.183,1943.49,0.33,pending,2025-08-17 13:43:45
746,512,262,debit_card,Merchant_60,Online,mobile,52.161.50.244,2277.09,0.72,completed,2026-04-28 08:25:53
747,945,214,credit_card,Merchant_16,New York,mobile,124.254.97.81,3536.51,0.92,failed,2026-02-02 05:27:53
748,281,140,paypal,Merchant_3,Los Angeles,desktop,201.101.15.248,803.95,0.62,completed,2026-01-18 07:44:34
749,834,129,bank_transfer,Merchant_43,London,tablet,75.122.39.185,1146.65,0.19,completed,2025-02-22 09:06:58
750,954,376,bank_transfer,Merchant_80,New York,desktop,174.232.234.75,2063.65,0.19,completed,2026-03-08 21:38:22
751,241,317,credit_card,Merchant_93,London,mobile,113.239.151.216,1901.95,0.29,completed,2025-06-17 16:30:58
752,621,789,credit_card,Merchant_83,New York,desktop,49.103.163.209,3391.82,0.5,completed,2026-03-29 22:35:30
753,540,706,debit_card,Merchant_37,London,mobile,93.242.128.186,4177.51,0.43,completed,2025-09-11 19:24:52
754,976,264,paypal,Merchant_86,Tokyo,mobile,255.144.181.81,3105.04,0.42,completed,2025-07-01 21:57:12
755,600,773,credit_card,Merchant_98,New York,tablet,66.196.88.84,3112.35,0.45,failed,2026-03-29 15:25:43
756,124,408,debit_card,Merchant_54,Online,tablet,191.166.233.16,3728.13,0.73,completed,2026-03-25 20:47:41
757,42,254,credit_card,Merchant_76,London,mobile,101.68.246.229,3049.62,0.64,pending,2025-01-07 02:00:00
758,667,597,bank_transfer,Merchant_98,Tokyo,mobile,66.208.226.63,2060.31,0.22,failed,2025-10-12 08:23:33
759,653,941,credit_card,Merchant_22,Online,desktop,52.70.235.226,3083.26,0.59,completed,2025-01-24 18:55:31
760,405,733,credit_card,Merchant_79,Los Angeles,desktop,210.92.50.145,1694.95,0.89,completed,2025-10-10 12:49:07
761,615,202,paypal,Merchant_41,London,tablet,178.248.48.198,1673.99,0.62,completed,2025-11-19 00:10:00
762,120,697,paypal,Merchant_26,Online,desktop,117.77.111.46,2696.96,0.36,completed,2025-06-18 00:09:33
763,274,765,paypal,Merchant_42,Tokyo,tablet,40.51.42.212,841.85,0.24,completed,2025-12-26 22:12:24
764,731,97,paypal,Merchant_50,Tokyo,mobile,107.91.74.157,2716.14,0.12,completed,2025-09-16 11:53:13
765,156,14,paypal,Merchant_53,Online,mobile,188.58.199.51,4571.91,0.94,pending,2025-04-06 22:42:22
766,664,175,paypal,Merchant_62,Los Angeles,desktop,182.239.208.203,2831.61,0.82,completed,2026-01-22 07:19:08
767,137,699,credit_card,Merchant_18,Tokyo,desktop,125.230.185.33,3408.72,0.41,pending,2025-04-25 01:29:36
768,540,319,debit_card,Merchant_80,Los Angeles,desktop,43.106.68.108,3072.53,0.56,completed,2026-04-22 09:53:47
769,988,326,debit_card,Merchant_19,Online,tablet,210.79.58.222,2349.35,0.57,completed,2025-06-05 22:55:52
770,193,573,debit_card,Merchant_42,Los Angeles,desktop,92.81.144.199,3681.84,0.02,completed,2025-11-06 14:10:21
771,338,985,credit_card,Merchant_14,New York,tablet,141.22.203.175,3412.13,0.31,failed,2025-12-17 21:45:56
772,951,318,paypal,Merchant_63,New York,mobile,18.19.151.172,2396.38,0.62,failed,2026-04-21 23:27:07
773,253,979,paypal,Merchant_17,New York,mobile,47.223.35.71,4956.96,0.89,completed,2025-11-18 01:52:25
774,689,716,debit_card,Merchant_40,Los Angeles,desktop,222.54.110.234,1237.58,0.12,completed,2025-04-12 17:47:52
775,437,195,paypal,Merchant_29,Tokyo,tablet,239.50.222.53,2948.39,0.04,completed,2025-06-29 13:11:42
776,491,478,bank_transfer,Merchant_61,Los Angeles,desktop,80.101.62.229,1354.08,0.79,completed,2025-07-08 18:28:07
777,198,83,paypal,Merchant_58,New York,mobile,216.164.208.100,4713.74,0.11,completed,2025-12-18 15:30:40
778,670,1,bank_transfer,Merchant_71,Los Angeles,tablet,176.204.35.134,2430.0,0.17,completed,2026-04-26 03:07:40
779,771,758,paypal,Merchant_4,Tokyo,tablet,15.255.135.161,1789.47,0.34,completed,2025-02-12 05:35:19
780,213,790,bank_transfer,Merchant_42,Online,desktop,141.14.203.162,514.0,0.32,completed,2025-10-12 12:42:40
781,616,978,debit_card,Merchant_6,Online,tablet,49.151.247.61,3771.25,0.85,failed,2026-04-08 19:30:30
782,273,336,debit_card,Merchant_75,London,mobile,173.128.220.122,2165.25,0.12,completed,2026-01-23 07:02:28
783,195,30,debit_card,Merchant_74,New York,mobile,62.188.40.170,2806.37,0.22,completed,2025-04-12 05:49:00
784,937,625,bank_transfer,Merchant_2,Tokyo,desktop,145.51.220.222,3243.87,0.51,failed,2025-11-19 01:24:47
785,478,181,paypal,Merchant_40,London,desktop,56.24.196.69,2378.08,0.78,completed,2025-06-08 21:40:39
786,678,871,bank_transfer,Merchant_46,Los Angeles,desktop,150.118.18.185,3621.44,0.81,completed,2026-03-19 01:12:35
787,977,738,debit_card,Merchant_80,New York,mobile,254.110.179.25,1562.56,0.42,completed,2025-08-26 18:46:14
788,732,733,paypal,Merchant_85,New York,desktop,212.161.15.86,3136.7,0.68,completed,2025-04-22 13:43:25
789,127,331,debit_card,Merchant_69,Los Angeles,desktop,223.58.28.5,2890.1,0.8,completed,2025-04-14 11:08:38
790,603,958,bank_transfer,Merchant_4,Los Angeles,tablet,252.22.102.191,4486.45,0.26,failed,2026-02-24 23:42:03
791,970,67,debit_card,Merchant_4,Online,tablet,35.173.173.38,4105.48,0.34,completed,2025-07-16 04:54:31
792,100,765,credit_card,Merchant_24,London,desktop,130.99.17.11,4643.19,0.6,completed,2025-03-03 10:01:31
793,115,1000,paypal,Merchant_84,London,desktop,17.201.249.124,3416.24,0.13,completed,2025-08-29 08:03:41
794,273,486,credit_card,Merchant_29,Los Angeles,desktop,252.99.155.44,3662.37,0.87,pending,2025-05-12 12:31:42
795,768,953,debit_card,Merchant_35,New York,tablet,185.31.48.244,478.66,0.44,completed,2026-04-20 21:08:40
796,329,750,bank_transfer,Merchant_87,New York,tablet,70.233.209.234,4620.81,0.28,completed,2025-06-11 05:30:44
797,46,396,bank_transfer,Merchant_47,Los Angeles,mobile,153.73.80.210,4351.49,0.47,completed,2025-05-27 02:22:32
798,35,203,paypal,Merchant_20,Los Angeles,desktop,161.197.184.7,1277.56,0.74,completed,2025-01-19 20:56:15
799,614,717,bank_transfer,Merchant_91,London,tablet,170.2.4.20,614.49,0.56,completed,2025-12-30 16:05:37
800,844,393,debit_card,Merchant_92,London,desktop,2.197.139.17,2236.45,0.1,completed,2025-10-28 18:13:37
801,362,688,paypal,Merchant_36,Online,tablet,187.178.154.98,1992.42,0.38,completed,2026-02-26 22:12:31
802,511,592,credit_card,Merchant_50,London,tablet,221.190.216.108,1105.97,0.3,failed,2025-02-06 17:15:36
803,956,78,bank_transfer,Merchant_32,New York,mobile,158.158.40.181,1211.31,0.37,completed,2025-04-16 21:09:42
804,92,371,credit_card,Merchant_55,New York,desktop,155.15.195.100,3886.65,0.73,failed,2025-05-27 20:55:30
805,258,782,bank_transfer,Merchant_91,Online,tablet,191.126.180.218,465.8,0.65,completed,2025-12-17 17:52:15
806,518,134,debit_card,Merchant_64,New York,desktop,71.38.57.160,3523.47,0.76,failed,2025-09-05 03:40:19
807,993,686,credit_card,Merchant_23,Los Angeles,desktop,141.1.96.173,2395.27,0.03,completed,2025-01-10 14:22:06
808,283,467,paypal,Merchant_29,Tokyo,mobile,87.186.168.137,4949.43,0.79,completed,2025-03-10 01:28:29
809,998,421,bank_transfer,Merchant_64,Tokyo,tablet,24.79.163.181,842.77,0.94,failed,2025-06-09 14:48:16
810,11,470,paypal,Merchant_39,New York,mobile,46.196.128.42,2943.39,0.46,completed,2025-07-14 12:34:53
811,97,401,credit_card,Merchant_18,New York,tablet,130.148.35.48,3263.18,0.19,completed,2025-03-19 04:12:07
812,236,418,paypal,Merchant_24,Los Angeles,mobile,234.214.113.63,896.82,0.8,completed,2025-07-01 11:52:08
813,845,968,paypal,Merchant_73,New York,desktop,160.191.215.6,2195.03,0.71,completed,2025-06-12 14:22:13
814,994,727,credit_card,Merchant_65,Los Angeles,desktop,130.174.233.13,976.08,0.47,completed,2025-05-15 12:17:19
815,576,822,bank_transfer,Merchant_75,New York,tablet,121.178.155.201,4382.64,0.66,completed,2025-03-13 20:10:25
816,663,420,debit_card,Merchant_61,Tokyo,tablet,184.169.250.29,320.84,0.63,completed,2025-02-14 16:10:05
817,694,173,credit_card,Merchant_6,New York,mobile,185.217.66.185,3714.2,0.74,pending,2025-01-24 02:17:39
818,380,484,paypal,Merchant_15,London,desktop,18.51.52.82,1809.63,0.49,completed,2025-06-03 11:33:03
819,35,641,paypal,Merchant_24,New York,desktop,162.163.83.37,4636.5,0.77,completed,2025-04-01 02:52:21
820,719,821,paypal,Merchant_79,Tokyo,desktop,164.18.60.50,4732.19,0.43,completed,2026-02-22 04:51:59
821,949,665,paypal,Merchant_20,Los Angeles,mobile,14.154.228.120,2454.66,0.82,failed,2025-03-14 15:20:49
822,289,590,paypal,Merchant_66,Tokyo,desktop,230.36.249.88,2446.08,0.88,completed,2025-12-02 14:40:16
823,717,999,debit_card,Merchant_29,Online,mobile,157.162.162.39,4766.61,0.02,completed,2026-02-24 11:38:11
824,562,929,bank_transfer,Merchant_5,Tokyo,desktop,22.69.141.218,1250.41,0.45,completed,2026-01-04 17:52:38
825,228,110,debit_card,Merchant_30,Tokyo,mobile,196.12.250.137,1391.31,0.4,completed,2026-04-30 06:24:02
826,315,316,debit_card,Merchant_22,New York,tablet,156.207.230.152,948.58,0.58,completed,2025-02-07 22:50:37
827,125,784,debit_card,Merchant_50,Los Angeles,tablet,232.211.131.161,669.81,0.85,completed,2025-03-25 00:44:17
828,594,441,credit_card,Merchant_11,New York,mobile,203.125.112.104,3618.83,0.52,completed,2026-02-19 01:03:26
829,282,725,debit_card,Merchant_76,Tokyo,desktop,46.236.59.9,3080.37,0.04,completed,2026-03-13 09:21:08
830,448,937,paypal,Merchant_94,London,desktop,18.221.188.197,1575.21,0.41,pending,2025-06-11 00:47:22
831,498,928,credit_card,Merchant_67,Online,tablet,202.152.49.191,3411.06,0.15,completed,2025-12-17 17:53:40
832,297,413,credit_card,Merchant_67,London,desktop,89.227.115.233,1935.6,0.88,completed,2025-03-18 05:50:21
833,108,582,paypal,Merchant_59,Tokyo,mobile,127.129.107.144,3522.03,0.19,completed,2025-12-02 18:30:47
834,898,189,bank_transfer,Merchant_10,Online,mobile,103.93.222.12,2579.58,0.34,pending,2025-09-25 04:07:01
835,499,215,paypal,Merchant_16,Los Angeles,desktop,80.29.250.146,19.81,0.36,completed,2025-06-27 04:50:22
836,616,117,credit_card,Merchant_28,Tokyo,desktop,247.151.225.195,647.39,0.48,completed,2025-03-10 23:08:44
837,190,406,paypal,Merchant_51,Tokyo,mobile,88.245.191.9,1402.05,0.82,completed,2025-09-22 10:26:00
838,620,423,debit_card,Merchant_59,Los Angeles,tablet,39.27.62.242,1461.15,0.93,completed,2025-04-14 05:15:49
839,180,169,credit_card,Merchant_22,London,desktop,244.41.35.26,3445.13,0.87,completed,2025-07-06 08:40:58
840,839,668,bank_transfer,Merchant_69,Tokyo,mobile,222.22.29.227,3025.27,0.31,completed,2025-01-29 00:47:06
841,385,713,bank_transfer,Merchant_70,New York,tablet,43.90.37.120,868.98,0.8,completed,2025-12-12 10:53:29
842,559,784,paypal,Merchant_23,Online,desktop,113.46.88.255,2829.1,0.58,failed,2025-05-22 05:22:34
843,15,134,paypal,Merchant_57,London,tablet,77.59.186.221,4480.95,0.9,completed,2025-03-27 15:28:12
844,556,404,credit_card,Merchant_40,Online,tablet,177.184.222.209,4450.97,0.72,completed,2026-03-05 11:23:46
845,652,778,debit_card,Merchant_4,Los Angeles,desktop,223.117.155.137,3293.91,0.32,completed,2025-03-17 02:13:22
846,706,602,bank_transfer,Merchant_58,London,desktop,49.34.88.104,2210.5,0.47,pending,2025-10-05 07:10:36
847,927,725,credit_card,Merchant_20,Los Angeles,mobile,191.122.124.203,2481.12,0.29,failed,2025-04-24 06:29:59
848,173,780,bank_transfer,Merchant_58,Los Angeles,desktop,200.174.73.217,4265.43,0.28,completed,2026-03-10 20:14:48
849,857,864,credit_card,Merchant_39,Tokyo,tablet,117.102.215.54,4172.21,0.92,completed,2025-07-09 01:05:41
850,526,997,paypal,Merchant_64,Los Angeles,mobile,145.196.130.26,304.79,0.13,failed,2025-10-04 12:51:07
851,230,631,credit_card,Merchant_95,New York,mobile,201.163.182.47,3838.19,0.16,failed,2025-09-12 03:17:26
852,913,705,paypal,Merchant_93,Online,desktop,204.184.242.127,3778.31,0.54,failed,2025-09-14 04:19:57
853,544,997,paypal,Merchant_65,London,mobile,109.157.15.133,3878.41,0.49,completed,2026-01-19 10:28:01
854,859,491,paypal,Merchant_72,Tokyo,desktop,86.176.149.186,2090.01,0.37,pending,2026-01-04 23:11:51
855,953,565,paypal,Merchant_86,New York,mobile,252.121.94.64,3725.68,0.84,completed,2026-02-09 22:38:02
856,107,40,paypal,Merchant_20,Online,mobile,144.2.240.58,418.65,0.7,completed,2026-04-13 12:55:35
857,45,452,debit_card,Merchant_77,London,mobile,98.43.208.220,1868.68,0.5,completed,2025-06-02 09:43:14
858,947,537,bank_transfer,Merchant_21,Los Angeles,tablet,201.51.127.17,1238.42,0.84,completed,2025-05-29 23:03:13
859,204,699,credit_card,Merchant_74,London,tablet,155.201.103.227,362.05,0.44,failed,2025-06-28 09:09:43
860,926,862,debit_card,Merchant_84,Online,mobile,17.150.217.19,1646.76,0.46,completed,2025-10-18 04:31:05
861,982,483,debit_card,Merchant_1,Online,desktop,82.103.99.187,1409.31,0.09,failed,2025-12-31 00:50:54
862,575,12,credit_card,Merchant_26,New York,mobile,116.64.186.105,2437.53,0.25,completed,2025-03-20 11:08:52
863,788,914,bank_transfer,Merchant_52,Tokyo,tablet,115.36.50.203,560.76,0.74,completed,2025-02-23 23:49:42
864,661,681,bank_transfer,Merchant_88,Los Angeles,desktop,192.20.91.12,4088.21,0.13,completed,2026-03-05 04:03:18
865,743,952,debit_card,Merchant_22,London,mobile,245.248.18.35,3155.72,0.49,completed,2025-06-30 06:38:00
866,680,461,paypal,Merchant_81,Tokyo,desktop,235.104.60.41,2847.65,0.73,completed,2025-07-12 07:52:55
867,620,775,credit_card,Merchant_35,London,tablet,136.52.228.64,859.48,0.82,completed,2025-08-30 13:10:49
868,512,204,debit_card,Merchant_99,New York,mobile,37.100.193.2,1719.65,0.99,completed,2026-03-27 09:25:22
869,438,148,credit_card,Merchant_17,London,desktop,103.239.242.16,4272.77,0.51,pending,2026-04-03 03:32:39
870,764,588,credit_card,Merchant_25,New York,desktop,203.81.145.190,2505.67,0.2,completed,2026-03-01 16:03:56
871,753,258,credit_card,Merchant_10,Online,desktop,91.192.210.229,1953.76,0.85,completed,2025-04-30 23:57:00
872,502,678,credit_card,Merchant_10,New York,tablet,177.10.3.135,2281.89,0.33,completed,2025-01-15 23:59:41
873,838,797,debit_card,Merchant_81,New York,desktop,189.12.38.202,908.38,0.83,completed,2025-11-06 22:33:50
874,955,599,credit_card,Merchant_43,New York,desktop,247.132.215.64,963.11,0.7,completed,2025-09-02 08:03:38
875,722,92,bank_transfer,Merchant_28,London,desktop,173.75.131.25,311.82,0.25,failed,2025-07-02 11:41:57
876,513,796,bank_transfer,Merchant_7,London,desktop,48.213.194.133,172.87,0.1,completed,2026-02-26 02:42:31
877,343,507,credit_card,Merchant_46,Online,mobile,130.156.37.44,3082.69,0.4,completed,2025-03-23 11:54:42
878,152,323,bank_transfer,Merchant_73,Los Angeles,tablet,254.115.76.227,1417.67,0.59,completed,2025-10-05 19:14:55
879,14,219,debit_card,Merchant_81,New York,mobile,8.195.162.121,3797.95,0.99,completed,2026-03-07 12:53:18
880,389,429,debit_card,Merchant_91,Los Angeles,tablet,178.102.31.231,1089.28,0.48,completed,2025-08-03 16:24:13
881,420,709,debit_card,Merchant_1,Online,desktop,240.48.130.47,1240.01,0.93,pending,2025-05-15 16:35:44
882,56,610,paypal,Merchant_98,London,mobile,58.209.103.176,2966.76,0.36,completed,2025-10-05 12:15:05
883,995,579,credit_card,Merchant_97,Tokyo,mobile,186.107.78.86,2569.51,0.79,completed,2026-03-28 21:11:33
884,980,367,bank_transfer,Merchant_29,London,tablet,56.119.91.255,2819.2,0.83,completed,2026-03-09 17:51:14
885,843,876,paypal,Merchant_61,Online,tablet,125.127.4.164,891.0,0.99,completed,2025-10-15 22:49:30
886,26,23,paypal,Merchant_66,New York,mobile,122.64.160.92,4094.21,0.61,pending,2025-02-26 10:42:36
887,922,727,paypal,Merchant_27,New York,desktop,73.222.38.188,891.23,0.19,completed,2025-06-06 05:45:37
888,743,10,bank_transfer,Merchant_63,London,desktop,34.21.128.209,3175.89,0.25,completed,2026-02-24 06:07:18
889,460,864,bank_transfer,Merchant_62,London,desktop,126.17.234.198,3406.47,0.04,completed,2026-02-02 07:14:45
890,200,138,paypal,Merchant_45,Tokyo,desktop,36.124.221.215,523.16,0.35,completed,2026-02-09 06:53:42
891,211,236,paypal,Merchant_14,New York,mobile,101.243.31.205,3349.08,0.07,completed,2026-02-06 08:54:59
892,985,406,bank_transfer,Merchant_64,Tokyo,desktop,149.24.211.106,3135.5,0.35,completed,2026-04-12 14:41:41
893,602,549,bank_transfer,Merchant_60,Tokyo,mobile,58.177.249.191,3016.52,0.76,completed,2025-08-15 12:51:13
894,633,458,debit_card,Merchant_95,Tokyo,mobile,147.20.95.179,799.91,0.05,completed,2026-03-26 10:13:29
895,828,611,paypal,Merchant_87,Los Angeles,mobile,159.54.216.53,561.8,0.34,completed,2025-08-19 15:08:23
896,287,624,bank_transfer,Merchant_100,Online,tablet,19.179.204.125,1707.7,0.72,failed,2026-03-18 12:25:50
897,83,800,paypal,Merchant_14,New York,tablet,45.250.14.38,3524.76,0.73,completed,2025-05-06 09:01:41
898,56,732,bank_transfer,Merchant_19,New York,desktop,117.131.160.62,4746.76,0.61,completed,2025-10-17 23:35:34
899,863,440,debit_card,Merchant_41,New York,tablet,226.2.29.82,3158.1,0.83,completed,2025-08-28 22:50:57
900,914,670,paypal,Merchant_28,London,tablet,17.90.204.130,1434.8,0.96,completed,2025-02-07 00:24:29
901,714,413,credit_card,Merchant_36,Tokyo,tablet,115.74.47.119,238.26,0.06,failed,2026-01-14 13:30:43
902,9,300,credit_card,Merchant_66,Tokyo,tablet,203.47.38.175,4705.49,0.83,completed,2026-04-29 16:34:04
903,622,69,paypal,Merchant_76,Online,tablet,233.178.126.248,3251.3,0.27,failed,2025-11-11 12:30:54
904,565,220,paypal,Merchant_50,New York,tablet,37.97.252.7,2886.75,0.76,completed,2025-04-23 04:55:04
905,292,766,paypal,Merchant_65,New York,desktop,131.17.38.10,3714.66,0.88,completed,2025-02-25 05:26:52
906,138,881,debit_card,Merchant_40,Tokyo,desktop,253.238.215.35,3133.13,0.53,failed,2025-09-01 08:19:07
907,837,78,paypal,Merchant_36,Online,mobile,22.91.106.112,1682.81,0.44,completed,2025-06-25 15:12:52
908,410,187,paypal,Merchant_2,Tokyo,mobile,197.97.64.22,4616.59,0.83,completed,2026-03-26 14:43:59
909,284,32,paypal,Merchant_1,New York,desktop,212.229.205.28,2149.58,0.2,failed,2025-09-19 09:06:11
910,275,687,debit_card,Merchant_66,New York,desktop,58.244.131.38,2505.8,0.65,failed,2025-09-15 12:50:57
911,482,820,debit_card,Merchant_94,Tokyo,mobile,63.177.177.4,4887.06,0.91,completed,2026-01-10 11:05:30
912,634,913,paypal,Merchant_54,Tokyo,tablet,119.86.96.74,652.71,0.85,completed,2026-01-05 11:23:31
913,260,168,debit_card,Merchant_87,Online,tablet,251.165.105.53,1282.36,0.47,pending,2025-11-13 15:01:27
914,258,300,debit_card,Merchant_89,Online,desktop,202.74.202.195,4858.38,0.63,completed,2026-03-25 05:11:57
915,161,124,bank_transfer,Merchant_35,London,tablet,180.77.101.253,2715.47,0.19,completed,2025-10-19 12:16:00
916,632,394,paypal,Merchant_94,Los Angeles,tablet,237.48.94.86,4161.74,0.09,completed,2025-03-10 17:08:00
917,871,79,credit_card,Merchant_31,Tokyo,tablet,141.28.201.81,992.27,0.3,completed,2025-11-25 05:50:53
918,271,533,debit_card,Merchant_31,Online,tablet,29.126.203.218,3051.4,0.13,completed,2026-02-01 05:51:49
919,900,563,credit_card,Merchant_17,London,tablet,238.249.133.11,2795.25,0.17,completed,2025-07-31 03:09:49
920,859,515,credit_card,Merchant_59,London,mobile,58.99.48.88,3077.34,0.54,completed,2025-11-28 04:19:39
921,650,827,bank_transfer,Merchant_12,New York,desktop,65.208.73.109,754.29,0.14,completed,2026-03-13 10:29:45
922,456,858,bank_transfer,Merchant_46,Online,tablet,102.189.233.120,3208.25,0.47,completed,2025-06-09 11:01:54
923,522,817,paypal,Merchant_94,New York,desktop,99.24.48.20,4103.96,0.64,completed,2025-06-22 08:05:26
924,535,720,bank_transfer,Merchant_34,New York,tablet,139.108.131.116,1173.39,0.33,completed,2025-10-18 14:26:12
925,907,131,paypal,Merchant_34,Tokyo,tablet,135.208.123.215,502.28,0.17,pending,2025-11-30 21:44:40
926,31,722,paypal,Merchant_42,Los Angeles,tablet,28.251.167.183,4790.65,0.06,completed,2025-02-02 08:34:18
927,571,177,debit_card,Merchant_58,Tokyo,mobile,109.184.203.221,4754.02,0.82,pending,2025-12-28 12:47:45
928,816,284,credit_card,Merchant_7,Tokyo,tablet,199.28.100.159,4874.68,0.67,completed,2025-05-05 14:07:29
929,943,582,paypal,Merchant_51,Online,tablet,185.139.172.67,288.38,0.72,completed,2025-06-30 15:48:15
930,468,976,bank_transfer,Merchant_41,New York,tablet,101.102.114.127,4049.12,0.39,pending,2025-07-24 20:05:19
931,517,449,credit_card,Merchant_37,London,tablet,89.81.125.68,2379.77,0.62,completed,2025-11-28 04:22:12
932,634,900,bank_transfer,Merchant_63,Tokyo,mobile,247.11.241.94,1000.69,0.53,completed,2026-01-27 12:00:55
933,99,391,debit_card,Merchant_20,London,desktop,222.151.60.189,4245.69,0.87,completed,2025-06-02 16:47:02
934,819,14,debit_card,Merchant_16,Tokyo,desktop,230.232.81.81,2271.33,0.94,completed,2026-04-07 19:00:46
935,422,640,credit_card,Merchant_98,New York,mobile,176.94.42.164,1839.63,0.78,completed,2025-01-05 23:04:52
936,925,290,bank_transfer,Merchant_22,Los Angeles,mobile,113.231.229.5,161.02,0.82,failed,2025-11-29 03:34:53
937,724,557,paypal,Merchant_73,London,desktop,55.225.241.100,2869.79,0.85,completed,2025-03-26 13:01:58
938,582,823,paypal,Merchant_45,Online,desktop,19.163.166.124,229.48,0.54,completed,2025-01-13 06:23:55
939,990,505,debit_card,Merchant_34,Tokyo,tablet,214.14.114.119,666.98,0.48,completed,2025-09-06 03:04:01
